TAZ,RSA,CSA,COUNTY,COUNTY_ID,DIST,DIST_ID,SUPDIST,SUPDIST_ID
2239,27,112,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2240,27,112,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2241,27,110,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2242,27,110,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2243,27,112,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2244,27,112,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2245,27,110,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2246,27,110,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2247,27,112,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2248,0,112,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2249,0,112,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2250,27,112,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2251,27,112,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2252,27,112,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2253,27,112,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2254,27,112,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2255,27,112,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2256,27,112,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2257,27,112,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2258,27,112,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2259,27,112,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2260,27,112,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2261,27,112,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2262,27,112,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2263,27,112,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2264,27,112,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2265,27,112,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2266,27,112,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2267,27,112,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2268,27,112,"Los Angeles",1,"POMONA",27,"SOUTHEAST",15
2269,36,184,"Orange",2,"Orange",2,"SOUTHEAST",15
2270,36,184,"Orange",2,"Orange",2,"SOUTHEAST",15
2271,36,184,"Orange",2,"Orange",2,"SOUTHEAST",15
2272,36,184,"Orange",2,"Orange",2,"SOUTHEAST",15
2273,36,182,"Orange",2,"Orange",2,"SOUTHEAST",15
2274,36,182,"Orange",2,"Orange",2,"SOUTHEAST",15
2275,41,182,"Orange",2,"Orange",2,"SOUTHEAST",15
2276,35,176,"Orange",2,"Orange",2,"SOUTHEAST",15
2277,36,183,"Orange",2,"Orange",2,"SOUTHEAST",15
2278,36,183,"Orange",2,"Orange",2,"SOUTHEAST",15
2279,36,183,"Orange",2,"Orange",2,"SOUTHEAST",15
2280,36,182,"Orange",2,"Orange",2,"SOUTHEAST",15
2281,36,183,"Orange",2,"Orange",2,"SOUTHEAST",15
2282,36,183,"Orange",2,"Orange",2,"SOUTHEAST",15
2283,41,212,"Orange",2,"Orange",2,"SOUTHEAST",15
2284,41,212,"Orange",2,"Orange",2,"SOUTHEAST",15
2285,41,213,"Orange",2,"Orange",2,"SOUTHEAST",15
2286,41,213,"Orange",2,"Orange",2,"SOUTHEAST",15
2287,41,213,"Orange",2,"Orange",2,"SOUTHEAST",15
2288,41,213,"Orange",2,"Orange",2,"SOUTHEAST",15
2289,35,176,"Orange",2,"Orange",2,"SOUTHEAST",15
2290,35,176,"Orange",2,"Orange",2,"SOUTHEAST",15
2291,36,183,"Orange",2,"Orange",2,"SOUTHEAST",15
2292,36,183,"Orange",2,"Orange",2,"SOUTHEAST",15
2293,36,183,"Orange",2,"Orange",2,"SOUTHEAST",15
2294,36,183,"Orange",2,"Orange",2,"SOUTHEAST",15
2295,41,212,"Orange",2,"Orange",2,"SOUTHEAST",15
2296,41,212,"Orange",2,"Orange",2,"SOUTHEAST",15
2297,41,212,"Orange",2,"Orange",2,"SOUTHEAST",15
2298,41,213,"Orange",2,"Orange",2,"SOUTHEAST",15
2299,41,213,"Orange",2,"Orange",2,"SOUTHEAST",15
2300,36,183,"Orange",2,"Orange",2,"SOUTHEAST",15
2301,36,183,"Orange",2,"Orange",2,"SOUTHEAST",15
2302,36,183,"Orange",2,"Orange",2,"SOUTHEAST",15
2303,41,212,"Orange",2,"Orange",2,"SOUTHEAST",15
2304,41,211,"Orange",2,"Orange",2,"SOUTHEAST",15
2305,41,211,"Orange",2,"Orange",2,"SOUTHEAST",15
2306,41,211,"Orange",2,"Orange",2,"SOUTHEAST",15
2307,41,211,"Orange",2,"Orange",2,"SOUTHEAST",15
2308,41,211,"Orange",2,"Orange",2,"SOUTHEAST",15
2309,41,211,"Orange",2,"Orange",2,"SOUTHEAST",15
2310,41,211,"Orange",2,"Orange",2,"SOUTHEAST",15
2311,35,179,"Orange",2,"Orange",2,"SOUTHEAST",15
2312,35,176,"Orange",2,"Orange",2,"SOUTHEAST",15
2313,35,176,"Orange",2,"Orange",2,"SOUTHEAST",15
2314,35,176,"Orange",2,"Orange",2,"SOUTHEAST",15
2315,35,176,"Orange",2,"Orange",2,"SOUTHEAST",15
2316,37,172,"Orange",2,"Orange",2,"SOUTHEAST",15
2317,37,172,"Orange",2,"Orange",2,"SOUTHEAST",15
2318,37,171,"Orange",2,"Orange",2,"SOUTHEAST",15
2319,37,171,"Orange",2,"Orange",2,"SOUTHEAST",15
2320,37,171,"Orange",2,"Orange",2,"SOUTHEAST",15
2321,37,171,"Orange",2,"Orange",2,"SOUTHEAST",15
2322,37,171,"Orange",2,"Orange",2,"SOUTHEAST",15
2323,37,171,"Orange",2,"Orange",2,"SOUTHEAST",15
2324,42,204,"Orange",2,"Orange",2,"SOUTHEAST",15
2325,42,204,"Orange",2,"Orange",2,"SOUTHEAST",15
2326,41,211,"Orange",2,"Orange",2,"SOUTHEAST",15
2327,41,211,"Orange",2,"Orange",2,"SOUTHEAST",15
2328,35,177,"Orange",2,"Orange",2,"SOUTHEAST",15
2329,35,177,"Orange",2,"Orange",2,"SOUTHEAST",15
2330,35,177,"Orange",2,"Orange",2,"SOUTHEAST",15
2331,35,176,"Orange",2,"Orange",2,"SOUTHEAST",15
2332,35,176,"Orange",2,"Orange",2,"SOUTHEAST",15
2333,37,172,"Orange",2,"Orange",2,"SOUTHEAST",15
2334,37,172,"Orange",2,"Orange",2,"SOUTHEAST",15
2335,37,172,"Orange",2,"Orange",2,"SOUTHEAST",15
2336,37,172,"Orange",2,"Orange",2,"SOUTHEAST",15
2337,37,171,"Orange",2,"Orange",2,"SOUTHEAST",15
2338,37,171,"Orange",2,"Orange",2,"SOUTHEAST",15
2339,37,171,"Orange",2,"Orange",2,"SOUTHEAST",15
2340,37,171,"Orange",2,"Orange",2,"SOUTHEAST",15
2341,42,204,"Orange",2,"Orange",2,"SOUTHEAST",15
2342,42,204,"Orange",2,"Orange",2,"SOUTHEAST",15
2343,42,204,"Orange",2,"Orange",2,"SOUTHEAST",15
2344,42,209,"Orange",2,"Orange",2,"SOUTHEAST",15
2345,35,178,"Orange",2,"Orange",2,"SOUTHEAST",15
2346,35,177,"Orange",2,"Orange",2,"SOUTHEAST",15
2347,37,175,"Orange",2,"Orange",2,"SOUTHEAST",15
2348,37,175,"Orange",2,"Orange",2,"SOUTHEAST",15
2349,37,172,"Orange",2,"Orange",2,"SOUTHEAST",15
2350,37,172,"Orange",2,"Orange",2,"SOUTHEAST",15
2351,37,171,"Orange",2,"Orange",2,"SOUTHEAST",15
2352,35,188,"Orange",2,"Orange",2,"SOUTHEAST",15
2353,35,178,"Orange",2,"Orange",2,"SOUTHEAST",15
2354,35,177,"Orange",2,"Orange",2,"SOUTHEAST",15
2355,37,174,"Orange",2,"Orange",2,"SOUTHEAST",15
2356,37,175,"Orange",2,"Orange",2,"SOUTHEAST",15
2357,37,174,"Orange",2,"Orange",2,"SOUTHEAST",15
2358,37,173,"Orange",2,"Orange",2,"SOUTHEAST",15
2359,37,173,"Orange",2,"Orange",2,"SOUTHEAST",15
2360,37,173,"Orange",2,"Orange",2,"SOUTHEAST",15
2361,42,204,"Orange",2,"Orange",2,"SOUTHEAST",15
2362,42,171,"Orange",2,"Orange",2,"SOUTHEAST",15
2363,42,204,"Orange",2,"Orange",2,"SOUTHEAST",15
2364,42,204,"Orange",2,"Orange",2,"SOUTHEAST",15
2365,42,204,"Orange",2,"Orange",2,"SOUTHEAST",15
2366,42,204,"Orange",2,"Orange",2,"SOUTHEAST",15
2367,42,204,"Orange",2,"Orange",2,"SOUTHEAST",15
2368,42,204,"Orange",2,"Orange",2,"SOUTHEAST",15
2369,42,204,"Orange",2,"Orange",2,"SOUTHEAST",15
2370,42,204,"Orange",2,"Orange",2,"SOUTHEAST",15
2371,41,210,"Orange",2,"Orange",2,"SOUTHEAST",15
2372,41,210,"Orange",2,"Orange",2,"SOUTHEAST",15
2373,35,188,"Orange",2,"Orange",2,"SOUTHEAST",15
2374,37,174,"Orange",2,"Orange",2,"SOUTHEAST",15
2375,37,174,"Orange",2,"Orange",2,"SOUTHEAST",15
2376,37,174,"Orange",2,"Orange",2,"SOUTHEAST",15
2377,37,174,"Orange",2,"Orange",2,"SOUTHEAST",15
2378,37,174,"Orange",2,"Orange",2,"SOUTHEAST",15
2379,37,173,"Orange",2,"Orange",2,"SOUTHEAST",15
2380,37,173,"Orange",2,"Orange",2,"SOUTHEAST",15
2381,37,173,"Orange",2,"Orange",2,"SOUTHEAST",15
2382,42,205,"Orange",2,"Orange",2,"SOUTHEAST",15
2383,42,204,"Orange",2,"Orange",2,"SOUTHEAST",15
2384,42,205,"Orange",2,"Orange",2,"SOUTHEAST",15
2385,42,208,"Orange",2,"Orange",2,"SOUTHEAST",15
2386,42,204,"Orange",2,"Orange",2,"SOUTHEAST",15
2387,38,188,"Orange",2,"Orange",2,"SOUTHEAST",15
2388,38,188,"Orange",2,"Orange",2,"SOUTHEAST",15
2389,38,188,"Orange",2,"Orange",2,"SOUTHEAST",15
2390,38,189,"Orange",2,"Orange",2,"SOUTHEAST",15
2391,38,189,"Orange",2,"Orange",2,"SOUTHEAST",15
2392,38,189,"Orange",2,"Orange",2,"SOUTHEAST",15
2393,38,189,"Orange",2,"Orange",2,"SOUTHEAST",15
2394,38,189,"Orange",2,"Orange",2,"SOUTHEAST",15
2395,37,174,"Orange",2,"Orange",2,"SOUTHEAST",15
2396,42,205,"Orange",2,"Orange",2,"SOUTHEAST",15
2397,42,205,"Orange",2,"Orange",2,"SOUTHEAST",15
2398,42,205,"Orange",2,"Orange",2,"SOUTHEAST",15
2399,42,205,"Orange",2,"Orange",2,"SOUTHEAST",15
2400,42,205,"Orange",2,"Orange",2,"SOUTHEAST",15
2401,42,208,"Orange",2,"Orange",2,"SOUTHEAST",15
2402,42,208,"Orange",2,"Orange",2,"SOUTHEAST",15
2403,42,208,"Orange",2,"Orange",2,"SOUTHEAST",15
2404,44,190,"Orange",2,"Orange",2,"SOUTHEAST",15
2405,38,187,"Orange",2,"Orange",2,"SOUTHEAST",15
2406,38,187,"Orange",2,"Orange",2,"SOUTHEAST",15
2407,38,189,"Orange",2,"Orange",2,"SOUTHEAST",15
2408,38,189,"Orange",2,"Orange",2,"SOUTHEAST",15
2409,38,189,"Orange",2,"Orange",2,"SOUTHEAST",15
2410,42,207,"Orange",2,"Orange",2,"SOUTHEAST",15
2411,42,207,"Orange",2,"Orange",2,"SOUTHEAST",15
2412,42,207,"Orange",2,"Orange",2,"SOUTHEAST",15
2413,42,207,"Orange",2,"Orange",2,"SOUTHEAST",15
2414,42,206,"Orange",2,"Orange",2,"SOUTHEAST",15
2415,42,206,"Orange",2,"Orange",2,"SOUTHEAST",15
2416,42,208,"Orange",2,"Orange",2,"SOUTHEAST",15
2417,44,208,"Orange",2,"Orange",2,"SOUTHEAST",15
2418,44,191,"Orange",2,"Orange",2,"SOUTHEAST",15
2419,38,187,"Orange",2,"Orange",2,"SOUTHEAST",15
2420,38,187,"Orange",2,"Orange",2,"SOUTHEAST",15
2421,38,187,"Orange",2,"Orange",2,"SOUTHEAST",15
2422,38,187,"Orange",2,"Orange",2,"SOUTHEAST",15
2423,38,185,"Orange",2,"Orange",2,"SOUTHEAST",15
2424,38,185,"Orange",2,"Orange",2,"SOUTHEAST",15
2425,42,207,"Orange",2,"Orange",2,"SOUTHEAST",15
2426,42,207,"Orange",2,"Orange",2,"SOUTHEAST",15
2427,42,206,"Orange",2,"Orange",2,"SOUTHEAST",15
2428,38,187,"Orange",2,"Orange",2,"SOUTHEAST",15
2429,38,187,"Orange",2,"Orange",2,"SOUTHEAST",15
2430,38,187,"Orange",2,"Orange",2,"SOUTHEAST",15
2431,38,185,"Orange",2,"Orange",2,"SOUTHEAST",15
2432,38,185,"Orange",2,"Orange",2,"SOUTHEAST",15
2433,38,185,"Orange",2,"Orange",2,"SOUTHEAST",15
2434,38,185,"Orange",2,"Orange",2,"SOUTHEAST",15
2435,38,185,"Orange",2,"Orange",2,"SOUTHEAST",15
2436,42,207,"Orange",2,"Orange",2,"SOUTHEAST",15
2437,39,180,"Orange",2,"Orange",2,"SOUTHEAST",15
2438,42,207,"Orange",2,"Orange",2,"SOUTHEAST",15
2439,42,206,"Orange",2,"Orange",2,"SOUTHEAST",15
2440,44,208,"Orange",2,"Orange",2,"SOUTHEAST",15
2441,42,208,"Orange",2,"Orange",2,"SOUTHEAST",15
2442,44,191,"Orange",2,"Orange",2,"SOUTHEAST",15
2443,44,191,"Orange",2,"Orange",2,"SOUTHEAST",15
2444,44,191,"Orange",2,"Orange",2,"SOUTHEAST",15
2445,44,191,"Orange",2,"Orange",2,"SOUTHEAST",15
2446,44,191,"Orange",2,"Orange",2,"SOUTHEAST",15
2447,44,190,"Orange",2,"Orange",2,"SOUTHEAST",15
2448,43,200,"Orange",2,"Orange",2,"SOUTHEAST",15
2449,38,186,"Orange",2,"Orange",2,"SOUTHEAST",15
2450,38,186,"Orange",2,"Orange",2,"SOUTHEAST",15
2451,38,186,"Orange",2,"Orange",2,"SOUTHEAST",15
2452,39,180,"Orange",2,"Orange",2,"SOUTHEAST",15
2453,39,180,"Orange",2,"Orange",2,"SOUTHEAST",15
2454,39,180,"Orange",2,"Orange",2,"SOUTHEAST",15
2455,39,180,"Orange",2,"Orange",2,"SOUTHEAST",15
2456,39,180,"Orange",2,"Orange",2,"SOUTHEAST",15
2457,39,181,"Orange",2,"Orange",2,"SOUTHEAST",15
2458,44,191,"Orange",2,"Orange",2,"SOUTHEAST",15
2459,44,191,"Orange",2,"Orange",2,"SOUTHEAST",15
2460,44,191,"Orange",2,"Orange",2,"SOUTHEAST",15
2461,44,191,"Orange",2,"Orange",2,"SOUTHEAST",15
2462,44,191,"Orange",2,"Orange",2,"SOUTHEAST",15
2463,44,191,"Orange",2,"Orange",2,"SOUTHEAST",15
2464,44,191,"Orange",2,"Orange",2,"SOUTHEAST",15
2465,44,190,"Orange",2,"Orange",2,"SOUTHEAST",15
2466,44,190,"Orange",2,"Orange",2,"SOUTHEAST",15
2467,43,201,"Orange",2,"Orange",2,"SOUTHEAST",15
2468,43,201,"Orange",2,"Orange",2,"SOUTHEAST",15
2469,38,186,"Orange",2,"Orange",2,"SOUTHEAST",15
2470,38,186,"Orange",2,"Orange",2,"SOUTHEAST",15
2471,38,186,"Orange",2,"Orange",2,"SOUTHEAST",15
2472,39,180,"Orange",2,"Orange",2,"SOUTHEAST",15
2473,39,180,"Orange",2,"Orange",2,"SOUTHEAST",15
2474,39,180,"Orange",2,"Orange",2,"SOUTHEAST",15
2475,39,181,"Orange",2,"Orange",2,"SOUTHEAST",15
2476,39,191,"Orange",2,"Orange",2,"SOUTHEAST",15
2477,39,191,"Orange",2,"Orange",2,"SOUTHEAST",15
2478,39,191,"Orange",2,"Orange",2,"SOUTHEAST",15
2479,44,191,"Orange",2,"Orange",2,"SOUTHEAST",15
2480,38,186,"Orange",2,"Orange",2,"SOUTHEAST",15
2481,38,186,"Orange",2,"Orange",2,"SOUTHEAST",15
2482,39,180,"Orange",2,"Orange",2,"SOUTHEAST",15
2483,39,181,"Orange",2,"Orange",2,"SOUTHEAST",15
2484,39,181,"Orange",2,"Orange",2,"SOUTHEAST",15
2485,39,180,"Orange",2,"Orange",2,"SOUTHEAST",15
2486,39,181,"Orange",2,"Orange",2,"SOUTHEAST",15
2487,39,181,"Orange",2,"Orange",2,"SOUTHEAST",15
2488,39,181,"Orange",2,"Orange",2,"SOUTHEAST",15
2489,39,181,"Orange",2,"Orange",2,"SOUTHEAST",15
2490,39,191,"Orange",2,"Orange",2,"SOUTHEAST",15
2491,39,191,"Orange",2,"Orange",2,"SOUTHEAST",15
2492,39,191,"Orange",2,"Orange",2,"SOUTHEAST",15
2493,39,191,"Orange",2,"Orange",2,"SOUTHEAST",15
2494,40,197,"Orange",2,"Orange",2,"SOUTHEAST",15
2495,40,197,"Orange",2,"Orange",2,"SOUTHEAST",15
2496,44,191,"Orange",2,"Orange",2,"SOUTHEAST",15
2497,43,201,"Orange",2,"Orange",2,"SOUTHEAST",15
2498,43,202,"Orange",2,"Orange",2,"SOUTHEAST",15
2499,43,201,"Orange",2,"Orange",2,"SOUTHEAST",15
2500,43,202,"Orange",2,"Orange",2,"SOUTHEAST",15
2501,43,203,"Orange",2,"Orange",2,"SOUTHEAST",15
2502,43,200,"Orange",2,"Orange",2,"SOUTHEAST",15
2503,39,181,"Orange",2,"Orange",2,"SOUTHEAST",15
2504,39,181,"Orange",2,"Orange",2,"SOUTHEAST",15
2505,39,181,"Orange",2,"Orange",2,"SOUTHEAST",15
2506,39,181,"Orange",2,"Orange",2,"SOUTHEAST",15
2507,39,181,"Orange",2,"Orange",2,"SOUTHEAST",15
2508,40,181,"Orange",2,"Orange",2,"SOUTHEAST",15
2509,40,181,"Orange",2,"Orange",2,"SOUTHEAST",15
2510,40,194,"Orange",2,"Orange",2,"SOUTHEAST",15
2511,40,197,"Orange",2,"Orange",2,"SOUTHEAST",15
2512,40,192,"Orange",2,"Orange",2,"SOUTHEAST",15
2513,40,197,"Orange",2,"Orange",2,"SOUTHEAST",15
2514,40,195,"Orange",2,"Orange",2,"SOUTHEAST",15
2515,43,201,"Orange",2,"Orange",2,"SOUTHEAST",15
2516,40,195,"Orange",2,"Orange",2,"SOUTHEAST",15
2517,43,202,"Orange",2,"Orange",2,"SOUTHEAST",15
2518,43,202,"Orange",2,"Orange",2,"SOUTHEAST",15
2519,43,200,"Orange",2,"Orange",2,"SOUTHEAST",15
2520,43,203,"Orange",2,"Orange",2,"SOUTHEAST",15
2521,40,194,"Orange",2,"Orange",2,"SOUTHEAST",15
2522,40,192,"Orange",2,"Orange",2,"SOUTHEAST",15
2523,40,192,"Orange",2,"Orange",2,"SOUTHEAST",15
2524,40,195,"Orange",2,"Orange",2,"SOUTHEAST",15
2525,40,194,"Orange",2,"Orange",2,"SOUTHEAST",15
2526,40,196,"Orange",2,"Orange",2,"SOUTHEAST",15
2527,40,196,"Orange",2,"Orange",2,"SOUTHEAST",15
2528,40,196,"Orange",2,"Orange",2,"SOUTHEAST",15
2529,40,195,"Orange",2,"Orange",2,"SOUTHEAST",15
2530,43,202,"Orange",2,"Orange",2,"SOUTHEAST",15
2531,43,202,"Orange",2,"Orange",2,"SOUTHEAST",15
2532,40,196,"Orange",2,"Orange",2,"SOUTHEAST",15
2533,40,196,"Orange",2,"Orange",2,"SOUTHEAST",15
2534,43,202,"Orange",2,"Orange",2,"SOUTHEAST",15
2535,40,193,"Orange",2,"Orange",2,"SOUTHEAST",15
2536,40,193,"Orange",2,"Orange",2,"SOUTHEAST",15
2537,40,196,"Orange",2,"Orange",2,"SOUTHEAST",15
2538,40,193,"Orange",2,"Orange",2,"SOUTHEAST",15
2539,40,193,"Orange",2,"Orange",2,"SOUTHEAST",15
2540,40,199,"Orange",2,"Orange",2,"SOUTHEAST",15
2541,40,199,"Orange",2,"Orange",2,"SOUTHEAST",15
2542,43,200,"Orange",2,"Orange",2,"SOUTHEAST",15
2543,40,193,"Orange",2,"Orange",2,"SOUTHEAST",15
2544,40,198,"Orange",2,"Orange",2,"SOUTHEAST",15
2545,40,198,"Orange",2,"Orange",2,"SOUTHEAST",15
2546,40,198,"Orange",2,"Orange",2,"SOUTHEAST",15
2547,40,198,"Orange",2,"Orange",2,"SOUTHEAST",15
2548,45,228,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2549,45,229,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2550,45,229,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2551,45,230,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2552,46,235,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2553,46,235,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2554,46,232,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2555,45,228,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2556,45,228,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2557,45,228,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2558,45,229,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2559,45,230,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2560,45,230,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2561,46,235,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2562,46,235,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2563,46,235,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2564,46,235,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2565,46,235,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2566,46,235,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2567,46,232,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2568,46,242,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2569,46,232,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2570,46,242,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2571,50,216,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2572,50,216,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2573,50,216,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2574,50,215,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2575,50,214,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2576,50,214,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2577,50,214,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2578,52,217,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2579,45,228,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2580,46,233,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2581,46,234,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2582,46,234,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2583,46,234,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2584,46,234,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2585,46,237,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2586,46,237,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2587,46,237,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2588,46,237,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2589,46,237,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2590,46,237,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2591,46,237,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2592,46,237,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2593,46,236,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2594,46,237,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2595,46,237,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2596,46,237,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2597,46,236,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2598,46,235,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2599,46,237,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2600,46,236,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2601,46,236,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2602,46,236,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2603,46,236,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2604,46,242,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2605,46,242,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2606,46,242,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2607,47,242,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2608,47,240,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2609,47,240,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2610,50,215,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2611,50,215,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2612,50,215,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2613,50,215,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2614,50,214,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2615,50,214,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2616,50,214,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2617,46,233,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2618,46,233,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2619,46,233,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2620,46,233,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2621,46,233,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2622,46,233,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2623,46,233,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2624,46,231,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2625,46,236,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2626,46,231,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2627,46,231,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2628,46,231,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2629,46,231,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2630,46,231,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2631,46,231,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2632,46,233,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2633,46,233,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2634,46,231,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2635,46,231,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2636,47,240,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2637,47,240,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2638,47,243,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2639,47,243,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2640,47,240,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2641,47,240,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2642,48,246,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2643,48,246,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2644,48,246,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2645,48,246,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2646,50,215,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2647,50,214,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2648,47,240,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2649,47,243,"Riverside",3,"Riverside",3,"SOUTHEAST",15
2650,47,243,"Riverside",3,"Riverside",3,"SOUTHEAST",15
